community_id,community_name,url,district,township,address,longitude,latitude,age,developer,property_company,property_type,property_fee,total_construction_area,volume_rate,total_houses,parking_space,green_rate,greet,comfort,traffic_score,metro_station_num,bus_station_num,hospital_score,level_three_num,level_two_num,level_one_num,level_comm_num,school_score,nursery_num,junior_num,middle_num,commerce_score,restaurant_num,bank_num,supermarket_num,average_price
12234,泰安路24弄,https://shanghai.anjuke.com/community/view/12234/,静安,南京西路,泰兴路625弄,31.24215929,121.4616077,2008,其它,新世纪物业管理有限公司,公寓,2.8,1080.0,3.0,18.0,5.0,38.0,8.0,9.0,10.0,0.0,0.0,10.0,8.0,17.0,8.0,467.0,9.0,0.0,0.0,0.0,8.0,190.0,132.0,178.0,99794
122386,北京西路1100号,https://shanghai.anjuke.com/community/view/122386/,静安,南京西路,北京西路1110弄,31.23635536,121.4601638,1998,其它,上海宝翔物业管理有限公司,公寓,0.9,8600.0,1.9,85.0,41.0,30.0,7.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000
124042,铜仁路公房,https://shanghai.anjuke.com/community/view/124042/,静安,南京西路,铜仁路320弄,31.23062089,121.4576736,1996,其它,其它,公寓,0.8,35000.0,1.8,194.0,200.0,35.0,8.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,182.0,0.0,128260
12429,茂名公寓,https://shanghai.anjuke.com/community/view/12429/,静安,南京西路,茂名北路318弄,31.23513255,121.4658348,1999,其它,其它,公寓,2.0,25000.0,2.5,120.0,100.0,35.0,9.0,8.0,10.0,0.0,0.0,10.0,9.0,12.0,4.0,475.0,9.0,0.0,0.0,0.0,10.0,85.0,222.0,193.0,99260
124876,泰兴路624弄小区,https://shanghai.anjuke.com/community/view/124876/,静安,南京西路,泰兴路624弄,31.24096253,121.4631607,1987,其它,其它,公寓,0.6,47000.0,2.0,1200.0,200.0,40.0,5.0,7.0,10.0,0.0,0.0,9.0,8.0,15.0,8.0,469.0,9.0,0.0,0.0,0.0,9.0,147.0,162.0,191.0,89678
12510,茂名公寓,https://shanghai.anjuke.com/community/view/12510/,静安,南京西路,茂名北路41弄,31.23157014,121.46748329999998,1999,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,8.0,5.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,279.0,221.0,0.0,113207
125444,延安中路911号,https://shanghai.anjuke.com/community/view/125444/,静安,南京西路,延安中路911号,31.22993942,121.4637686,1996,其它,其它,公寓,1.0,16329.0,2.6,72.0,68.0,35.0,8.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110758
12609,君御豪庭,https://shanghai.anjuke.com/community/view/12609/,静安,南京西路,西康路633弄,31.24129557,121.4518508,2008,其它,上海上房物业管理有限公司,公寓,3.5,5545.0,1.9,750.0,344.0,30.0,10.0,8.0,7.0,0.0,0.0,8.0,8.0,16.0,6.0,470.0,0.0,0.0,0.0,0.0,5.0,124.0,152.0,224.0,104910
126154,成都北路979弄,https://shanghai.anjuke.com/community/view/126154/,静安,南京西路,成都北路1037弄,31.24609191,121.4691999,1983,其它,业主自管,公寓,0.5,18000.0,1.0,194.0,78.0,30.0,8.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107130
126675,北京西路760号,https://shanghai.anjuke.com/community/view/126675/,静安,南京西路,北京西路758弄,31.23898012,121.4668951,2005,上海静安置业（集团）有限公司,上海科瑞物业管理发展有限公司,公寓,3.6,7600.0,1.9,65.0,26.0,40.0,6.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92598
127359,巨鹿路550号,https://shanghai.anjuke.com/community/view/127359/,静安,南京西路,巨鹿路516弄,31.22813974,121.4627089,1996,其它,其它,公寓,0.6,18000.0,1.9,194.0,78.0,41.0,5.0,6.0,9.0,0.0,0.0,9.0,9.0,11.0,2.0,478.0,0.0,0.0,0.0,0.0,9.0,131.0,192.0,177.0,129146
128419,泰安路20号,https://shanghai.anjuke.com/community/view/128419/,静安,南京西路,泰兴路625弄,31.24215929,121.4616077,2008,其它,新世纪物业管理有限公司,公寓,2.8,47000.0,3.0,1200.0,200.0,38.0,6.0,9.0,8.0,0.0,0.0,10.0,8.0,17.0,8.0,467.0,9.0,0.0,0.0,0.0,8.0,166.0,147.0,187.0,98381
128622,新闸路1333弄小区,https://shanghai.anjuke.com/community/view/128622/,静安,南京西路,新闸路1333弄,31.23765301,121.4576824,1995,其它,业主自管,公寓,0.5,18000.0,1.9,194.0,78.0,25.0,5.0,5.0,9.0,0.0,0.0,9.0,8.0,14.0,4.0,474.0,10.0,0.0,0.0,0.0,8.0,66.0,205.0,229.0,117564
129311,常德路618弄小区,https://shanghai.anjuke.com/community/view/129311/,静安,南京西路,常德路618弄,31.2382202,121.45136370000002,1993,静安地产集团,其它,公寓,0.85,7800.0,1.9,211.0,67.0,30.0,5.0,4.0,10.0,0.0,0.0,10.0,9.0,13.0,5.0,473.0,10.0,0.0,0.0,0.0,8.0,52.0,212.0,236.0,138095
129702,荣康里二街,https://shanghai.anjuke.com/community/view/129702/,静安,南京西路,茂名北路240弄,31.23399676,121.4666773,1996,其它,其它,公寓,0.36,18000.0,1.9,194.0,78.0,30.0,8.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,281.0,219.0,0.0,73479
129709,北京西路525弄,https://shanghai.anjuke.com/community/view/129709/,静安,南京西路,北京西路525弄,31.23995281,121.4705825,1991,其它,公房物业,老公房,0.4,8500.0,3.1,96.0,41.0,21.0,8.0,5.0,8.0,0.0,0.0,9.0,8.0,17.0,6.0,469.0,0.0,0.0,0.0,0.0,9.0,65.0,227.0,208.0,100825
129908,新闸路560弄,https://shanghai.anjuke.com/community/view/129908/,静安,南京西路,成都北路1037弄,31.24609191,121.4691999,1983,其它,业主自管,公寓,0.5,18000.0,1.0,194.0,78.0,30.0,6.0,6.0,8.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,137.0,0.0,63528
130093,延安中路527号,https://shanghai.anjuke.com/community/view/130093/,静安,南京西路,延安中路527号,31.22986212,121.46696509999998,1996,上海海富置业有限公司,东湖物业,老公房,0.6,47000.0,1.7,194.0,200.0,30.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67488
130296,泰安路29号,https://shanghai.anjuke.com/community/view/130296/,静安,南京西路,泰兴路625弄,31.24215929,121.4616077,2008,其它,新世纪物业管理有限公司,公寓,2.8,47000.0,3.0,1200.0,200.0,38.0,7.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100077
130320,武定西路579号小区,https://shanghai.anjuke.com/community/view/130320/,静安,南京西路,武定西路579号,31.23932831,121.456025,1987,其它,其它,公寓,0.85,19820.0,1.9,184.0,59.0,30.0,8.0,4.0,10.0,0.0,0.0,8.0,7.0,17.0,5.0,471.0,10.0,0.0,0.0,0.0,8.0,96.0,193.0,211.0,82423
13367,张家花园,https://shanghai.anjuke.com/community/view/13367/,静安,南京西路,吴江路1弄,31.234331,121.4673221,2003,其它,其它,公寓,0.5,18000.0,1.2,194.0,78.0,35.0,7.0,10.0,10.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,224.0,194.0,97622
13688,长乐小区,https://shanghai.anjuke.com/community/view/13688/,静安,南京西路,长乐路764弄1-29号,31.22343586,121.4568029,2000,其它,其它,公寓,0.8,18000.0,1.5,194.0,78.0,30.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,96403
13847,恒丰路31弄,https://shanghai.anjuke.com/community/view/13847/,静安,南京西路,恒丰路31弄,31.24721909,121.4644089,1996,其它,徐房物业,公寓,5.0,300000.0,3.5,284.0,120.0,35.0,6.0,7.0,8.0,0.0,0.0,8.0,9.0,17.0,9.0,465.0,0.0,0.0,0.0,0.0,8.0,190.0,135.0,175.0,53623
14156,威海路696弄,https://shanghai.anjuke.com/community/view/14156/,静安,南京西路,南京西路1025弄,31.23483811,121.4644663,2004,其它,其它,别墅,1.98,18000.0,1.9,194.0,78.0,47.0,7.0,9.0,10.0,0.0,0.0,10.0,9.0,13.0,4.0,474.0,10.0,0.0,0.0,0.0,8.0,96.0,207.0,197.0,135136
14405,西康小区,https://shanghai.anjuke.com/community/view/14405/,静安,南京西路,西康路254弄,31.23686419,121.4574759,2004,其它,其它,公寓,1.68,15600.0,1.9,160.0,72.0,30.0,4.0,8.0,10.0,0.0,0.0,9.0,8.0,14.0,4.0,474.0,9.0,0.0,0.0,0.0,9.0,61.0,211.0,228.0,66780
146417,西康路567号小区,https://shanghai.anjuke.com/community/view/146417/,静安,南京西路,西康路567号,31.24072973,121.4528614,1996,其它,其它,公寓,0.65,18000.0,1.0,194.0,12.0,35.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,94016
146863,静安花园小区,https://shanghai.anjuke.com/community/view/146863/,静安,南京西路,巨鹿路852弄,31.22570448,121.45463429999998,1996,其它,其它,公寓,0.8,18000.0,1.9,194.0,78.0,35.0,8.0,6.0,9.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,173.0,0.0,121212
146882,德庆里,https://shanghai.anjuke.com/community/view/146882/,静安,南京西路,茂名北路274弄,31.23428255,121.466142,1997,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,115804
146912,华山路258弄,https://shanghai.anjuke.com/community/view/146912/,静安,南京西路,华山路258弄,31.22598038,121.4523224,1996,上海海富置业有限公司,东湖物业,公寓,0.6,47000.0,1.7,1200.0,200.0,30.0,8.0,7.0,10.0,0.0,0.0,9.0,9.0,11.0,6.0,474.0,10.0,0.0,0.0,0.0,10.0,151.0,168.0,181.0,103658
147486,奉贤路190号小区,https://shanghai.anjuke.com/community/view/147486/,静安,南京西路,奉贤路190号,31.23663786,121.4644834,1996,其它,其它,公寓,1.0,18000.0,1.9,194.0,102.0,40.0,8.0,6.0,10.0,0.0,0.0,9.0,9.0,14.0,6.0,471.0,9.0,0.0,0.0,0.0,10.0,77.0,223.0,200.0,131213
147504,富民路254号,https://shanghai.anjuke.com/community/view/147504/,静安,南京西路,富民路254号,31.223738,121.458592,1996,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,7.0,0.0,10.0,0.0,0.0,9.0,10.0,11.0,2.0,477.0,0.0,0.0,0.0,0.0,9.0,154.0,162.0,184.0,72162
147523,新闸路840号,https://shanghai.anjuke.com/community/view/147523/,静安,南京西路,新闸路888弄,31.24131502,121.4649124,2001,上海静安置业（集团）有限公司,其它,公寓,1.9,7600.0,2.9,102.0,43.0,30.0,6.0,7.0,10.0,0.0,0.0,9.0,9.0,16.0,7.0,468.0,9.0,0.0,0.0,0.0,8.0,115.0,186.0,199.0,67821
147749,南京西路831弄,https://shanghai.anjuke.com/community/view/147749/,静安,南京西路,南京西路831弄,31.23682201,121.4672629,1996,其它,其它,老公房,1.0,18000.0,1.9,194.0,78.0,30.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108240
148377,巨鹿路854号,https://shanghai.anjuke.com/community/view/148377/,静安,南京西路,巨鹿路854号,31.2250714,121.4553605,1996,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100482
148441,北京西路1177弄小区,https://shanghai.anjuke.com/community/view/148441/,静安,南京西路,北京西路1177弄4-22号,31.23537652,121.4594144,1999,其它,其它,公寓,0.9,9800.0,1.9,98.0,78.0,30.0,7.0,6.0,7.0,0.0,0.0,10.0,8.0,14.0,4.0,474.0,0.0,0.0,0.0,0.0,10.0,83.0,207.0,210.0,106319
14886,康乐邨,https://shanghai.anjuke.com/community/view/14886/,静安,南京西路,延安中路740弄,31.2309151,121.4664035,1997,其它,其它,公寓,0.5,18000.0,1.9,194.0,63.0,30.0,10.0,6.0,7.0,0.0,0.0,9.0,9.0,10.0,4.0,477.0,0.0,0.0,0.0,0.0,10.0,115.0,200.0,185.0,124804
14926,三徐里,https://shanghai.anjuke.com/community/view/14926/,静安,南京西路,康定东路63弄,31.24351839,121.4636307,1996,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,51.0,5.0,7.0,7.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,148.0,0.0,79017
14952,锦延大楼,https://shanghai.anjuke.com/community/view/14952/,静安,南京西路,延安中路847号,31.22877012,121.46093290000002,1989,其它,其它,公寓,1.8,8000.0,2.5,230.0,22.0,25.0,10.0,5.0,10.0,0.0,0.0,9.0,8.0,11.0,3.0,478.0,10.0,0.0,0.0,0.0,9.0,109.0,204.0,187.0,61428
15007,南京西路955弄,https://shanghai.anjuke.com/community/view/15007/,静安,南京西路,石门一路333弄,31.23506705,121.4649221,2007,其它,业主自管,公寓,5.0,6742.0,1.9,46.0,10.0,30.0,8.0,7.0,8.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,220.0,0.0,105934
15008,南京西路995弄小区,https://shanghai.anjuke.com/community/view/15008/,静安,南京西路,南京西路995弄,31.23513191,121.4648669,1983,其它,其它,公寓,0.8,18000.0,1.7,194.0,36.0,26.0,8.0,6.0,8.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,219.0,0.0,108884
15396,重华新村,https://shanghai.anjuke.com/community/view/15396/,静安,南京西路,南京西路1081弄,31.23429505,121.4641419,1997,其它,其它,公寓,0.6,1030.0,1.9,16.0,10.0,28.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,137079
15908,安祥卢,https://shanghai.anjuke.com/community/view/15908/,静安,南京西路,茂名北路93号,31.2321726,121.46728059999998,2000,其它,业主自管,公寓,1.0,18000.0,1.0,194.0,78.0,25.0,8.0,8.0,10.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,220.0,179.0,88721
15955,恒安大厦,https://shanghai.anjuke.com/community/view/15955/,静安,南京西路,曲阜西路268号,31.24237497,121.4659143,2000,其它,其它,公寓,1.5,25000.0,1.9,194.0,78.0,30.0,8.0,7.0,10.0,0.0,0.0,9.0,8.0,18.0,8.0,466.0,9.0,0.0,0.0,0.0,8.0,136.0,170.0,194.0,61481
167059,泰安路109弄,https://shanghai.anjuke.com/community/view/167059/,静安,南京西路,泰兴路625弄,31.24215929,121.4616077,2008,其它,新世纪物业管理有限公司,公寓,2.8,18000.0,3.0,96.0,20.0,38.0,9.0,9.0,7.0,0.0,0.0,10.0,13.0,10.0,8.0,469.0,0.0,0.0,0.0,0.0,8.0,171.0,145.0,184.0,113521
167671,南京西路新里洋房,https://shanghai.anjuke.com/community/view/167671/,静安,南京西路,南京西路新里洋房,31.02972265,121.9135345,1996,其它,其它,新里洋房,1.0,18000.0,1.9,194.0,78.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118859
167892,新闸路231号,https://shanghai.anjuke.com/community/view/167892/,静安,南京西路,新闸路231号,31.22783628,121.4539338,1991,其它,其它,公寓,0.7,8700.0,2.7,87.0,52.0,16.0,6.0,5.0,9.0,0.0,0.0,9.0,10.0,11.0,5.0,474.0,0.0,0.0,0.0,0.0,10.0,121.0,182.0,197.0,34708
16893,张园,https://shanghai.anjuke.com/community/view/16893/,静安,南京西路,威海路590弄84支弄2-8号,31.23494049,121.4682321,1980,其它,其它,公寓,0.45,18000.0,1.7,194.0,78.0,35.0,4.0,6.0,10.0,0.0,0.0,9.0,10.0,12.0,6.0,472.0,9.0,0.0,0.0,0.0,9.0,81.0,220.0,199.0,101552
169105,镇宁路454弄,https://shanghai.anjuke.com/community/view/169105/,静安,南京西路,镇宁路454弄,31.22951298,121.4421758,1996,其它,其它,老公房,1.0,18000.0,1.9,194.0,78.0,30.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70429
16931,长乐新村,https://shanghai.anjuke.com/community/view/16931/,静安,南京西路,长乐路764弄1-29号,31.22343586,121.4568029,2000,其它,其它,公寓,0.8,18000.0,1.5,194.0,78.0,30.0,9.0,7.0,10.0,0.0,0.0,9.0,10.0,12.0,3.0,475.0,10.0,0.0,0.0,0.0,9.0,152.0,161.0,187.0,121016
169554,四维苑,https://shanghai.anjuke.com/community/view/169554/,静安,南京西路,泰兴路341弄,31.238512100000005,121.4634703,1985,其它,其它,公寓,0.4,18000.0,1.9,194.0,78.0,31.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,193.0,0.0,108808
169765,南阳公寓,https://shanghai.anjuke.com/community/view/169765/,静安,南京西路,陕西北路525弄1-29号,31.23773975,121.4585318,1987,其它,业主自管,公寓,0.68,18000.0,1.9,194.0,78.0,30.0,8.0,5.0,5.0,0.0,0.0,9.0,8.0,14.0,4.0,474.0,0.0,0.0,0.0,0.0,8.0,92.0,191.0,217.0,131413
170122,常熟路70号,https://shanghai.anjuke.com/community/view/170122/,静安,南京西路,常熟路70号,31.22380676,121.4539008,1996,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105167
170143,祥福小区,https://shanghai.anjuke.com/community/view/170143/,静安,南京西路,石门二路154弄,31.23988781,121.4679174,2015,其它,其它,公寓,0.5,18000.0,1.9,194.0,78.0,30.0,8.0,8.0,7.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,226.0,0.0,106404
170145,南京西路982号,https://shanghai.anjuke.com/community/view/170145/,静安,南京西路,南京西路982号,31.23555691,121.4646741,1996,其它,其它,老公房,1.0,18000.0,1.9,194.0,78.0,30.0,7.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23888
170780,西康路197号,https://shanghai.anjuke.com/community/view/170780/,静安,南京西路,西康路197号,31.23597546,121.457157,1996,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,6.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65468
171324,襄阳北路58号,https://shanghai.anjuke.com/community/view/171324/,静安,南京西路,襄阳北路44弄,31.22577639,121.4608071,2014,上实房地产开发有限公司,上海锦南物业管理有限公司,公寓,1.6,50000.0,1.9,653.0,224.0,35.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,98125
172012,铜仁路250弄,https://shanghai.anjuke.com/community/view/172012/,静安,南京西路,铜仁路250弄,31.23260087,121.4563908,1996,其它,其它,公寓,2.8,48000.0,2.3,194.0,310.0,41.0,6.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81451
172646,成都北路961弄,https://shanghai.anjuke.com/community/view/172646/,静安,南京西路,成都北路1037弄,31.24609191,121.4691999,1983,其它,业主自管,公寓,0.5,18000.0,1.0,194.0,78.0,30.0,9.0,6.0,8.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59651
172862,泰兴路老公房,https://shanghai.anjuke.com/community/view/172862/,静安,南京西路,泰兴路老公房,31.23944157,121.468095,1996,其它,其它,老公房,1.0,18000.0,1.9,194.0,78.0,30.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73803
173630,南沙公寓,https://shanghai.anjuke.com/community/view/173630/,静安,南京西路,西康路12号,31.2348194,121.4584736,1998,其它,其它,公寓,1.2,18000.0,1.9,194.0,78.0,30.0,10.0,5.0,10.0,0.0,0.0,10.0,8.0,14.0,4.0,474.0,10.0,0.0,0.0,0.0,10.0,71.0,208.0,221.0,108333
173816,北京西路1094弄,https://shanghai.anjuke.com/community/view/173816/,静安,南京西路,北京西路1110弄,31.23635536,121.4601638,1998,其它,上海宝翔物业管理有限公司,公寓,0.9,18000.0,1.9,50.0,250.0,30.0,7.0,5.0,10.0,0.0,0.0,10.0,8.0,14.0,4.0,474.0,10.0,0.0,0.0,0.0,9.0,113.0,188.0,199.0,83004
173884,北京西路1400弄小区,https://shanghai.anjuke.com/community/view/173884/,静安,南京西路,北京西路1400弄,31.23500873,121.4553046,1990,其它,上海康定物业管理有限公司,公寓,0.7,9600.0,1.9,47.0,78.0,46.0,8.0,7.0,10.0,0.0,0.0,10.0,9.0,15.0,5.0,471.0,10.0,0.0,0.0,0.0,9.0,64.0,215.0,221.0,111098
174827,福州路531号小区,https://shanghai.anjuke.com/community/view/174827/,静安,南京西路,福州路531号,31.23871226,121.4870832,1984,其它,其它,公寓,1.0,18000.0,1.2,194.0,78.0,32.0,8.0,7.0,10.0,0.0,0.0,9.0,9.0,11.0,12.0,468.0,9.0,0.0,0.0,0.0,10.0,0.0,233.0,267.0,131068
175124,新闸路1039弄小区,https://shanghai.anjuke.com/community/view/175124/,静安,南京西路,新闸路1039弄,31.23903145,121.4631731,1982,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,44438
175980,襄阳北路22弄小区,https://shanghai.anjuke.com/community/view/175980/,静安,南京西路,襄阳北路22弄,31.22613571,121.461016,1989,上实房地产开发有限公司,其它,公寓,0.6,3480.0,2.0,68.0,18.0,20.0,8.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,187.0,0.0,121804
176391,三星坊,https://shanghai.anjuke.com/community/view/176391/,静安,南京西路,康定路418弄4-34号,31.24094745,121.4549633,1988,其它,其它,公寓,1.0,8700.0,1.9,87.0,45.0,27.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,90259
176394,升平街41弄,https://shanghai.anjuke.com/community/view/176394/,静安,南京西路,延安中路632弄4-65号,31.23178434,121.4672945,1997,其它,其它,公寓,0.8,18000.0,1.9,356.0,78.0,30.0,8.0,6.0,8.0,0.0,0.0,9.0,9.0,11.0,4.0,476.0,0.0,0.0,0.0,0.0,10.0,98.0,221.0,181.0,104545
176767,威海路638号,https://shanghai.anjuke.com/community/view/176767/,静安,南京西路,南京西路1025弄,31.23483811,121.4644663,2004,其它,其它,别墅,1.98,18000.0,1.9,194.0,78.0,47.0,9.0,9.0,10.0,0.0,0.0,10.0,9.0,13.0,4.0,474.0,10.0,0.0,0.0,0.0,10.0,85.0,218.0,197.0,81445
177278,新闸路1611号小区,https://shanghai.anjuke.com/community/view/177278/,静安,南京西路,新闸路1611号,31.23557184,121.4538977,1989,其它,其它,公寓,0.8,8700.0,1.9,85.0,32.0,30.0,5.0,4.0,10.0,0.0,0.0,9.0,9.0,14.0,5.0,472.0,10.0,0.0,0.0,0.0,10.0,86.0,204.0,210.0,88067
177281,铜仁路142号,https://shanghai.anjuke.com/community/view/177281/,静安,南京西路,铜仁路142号,31.23120447,121.4571373,1996,其它,其它,公寓,2.8,40000.0,1.9,194.0,205.0,40.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,20333
17752,成都北路493弄小区,https://shanghai.anjuke.com/community/view/17752/,静安,南京西路,成都北路493弄,31.23807179,121.4727108,2015,其它,其它,公寓,1.0,18000.0,1.3,456.0,120.0,30.0,8.0,10.0,10.0,0.0,0.0,9.0,8.0,14.0,7.0,471.0,8.0,0.0,0.0,0.0,9.0,59.0,237.0,204.0,83103
177666,长乐路682弄小区,https://shanghai.anjuke.com/community/view/177666/,静安,南京西路,长乐路682弄,31.224786600000005,121.4593308,1981,其它,其它,公寓,1.0,18000.0,1.9,194.0,78.0,30.0,9.0,4.0,10.0,0.0,0.0,9.0,9.0,12.0,2.0,477.0,10.0,0.0,0.0,0.0,10.0,134.0,175.0,191.0,119555
177707,铜仁路100号,https://shanghai.anjuke.com/community/view/177707/,静安,南京西路,铜仁路320弄,31.23062089,121.4576736,1996,其它,其它,公寓,0.8,43000.0,1.8,194.0,260.0,35.0,7.0,6.0,10.0,0.0,0.0,9.0,9.0,12.0,3.0,476.0,10.0,0.0,0.0,0.0,9.0,121.0,178.0,201.0,86521
178202,泰安路115弄,https://shanghai.anjuke.com/community/view/178202/,静安,南京西路,泰兴路625弄,31.24215929,121.4616077,2008,其它,新世纪物业管理有限公司,公寓,2.8,18000.0,3.0,194.0,78.0,38.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,149449
178474,多福里,https://shanghai.anjuke.com/community/view/178474/,静安,南京西路,延安中路504弄,31.23076353,121.4710332,1996,其它,业主自管,公寓,0.6,13680.0,1.9,320.0,15.0,35.0,8.0,6.0,9.0,0.0,0.0,9.0,8.0,12.0,4.0,468.0,8.0,0.0,0.0,0.0,8.0,79.0,185.0,183.0,98415
178563,长乐路798号,https://shanghai.anjuke.com/community/view/178563/,静安,南京西路,长乐路774弄1-22号,31.22322055,121.4559878,1999,其它,其它,公寓,0.8,18000.0,1.9,194.0,78.0,35.0,6.0,8.0,10.0,0.0,0.0,10.0,10.0,12.0,3.0,475.0,0.0,0.0,0.0,0.0,10.0,173.0,144.0,183.0,93333
179048,南华新村(静安),https://shanghai.anjuke.com/community/view/179048/,静安,南京西路,长乐路774弄1-22号,31.22322055,121.4559878,1999,其它,其它,公寓,0.8,8500.0,1.9,136.0,35.0,35.0,9.0,8.0,10.0,0.0,0.0,10.0,10.0,12.0,3.0,475.0,10.0,0.0,0.0,0.0,9.0,161.0,156.0,183.0,149567
